시설번호,시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,설치연도,출수압력,관할기관명,관할기관전화번호,데이터기준일자,geometry,index_right,BASE_DATE,ADM_CD,ADM_NM
달서-송현-하6-3-109,2,대구광역시,달서구,27290,대구광역시 달서구 월배로40길 71,,35.8157112863,128.537604722,민웅장식앞,송현119안전센터,N,1988,4.1,달서소방서,053-607-2884,2024-02-07,POINT (128.537604722 35.8157112863),1202,20240630,22070660,상인2동
달서-송현-하6-3-110,2,대구광역시,달서구,27290,대구광역시 달서구 월곡로53동길 35,,35.8150529651,128.5371171,세인트빌 앞,송현119안전센터,N,1988,4.3,달서소방서,053-607-2884,2024-02-07,POINT (128.5371171 35.8150529651),1202,20240630,22070660,상인2동
달서-송현-상6-3-111,1,대구광역시,달서구,27290,대구광역시 달서구 월배로 166,,35.8165961511,128.5320783348,아보스타워앞,송현119안전센터,Y,2018,4.2,달서소방서,053-607-2884,2024-02-07,POINT (128.5320783348 35.8165961511),1202,20240630,22070660,상인2동
달서-송현-하6-3-112,2,대구광역시,달서구,27290,대구광역시 달서구 상원로 54,,35.8145357428,128.5354041382,귀뚜라미보일러건물 앞인도,송현119안전센터,N,1988,4.3,달서소방서,053-607-2884,2024-02-07,POINT (128.5354041382 35.8145357428),1202,20240630,22070660,상인2동
달서-송현-하6-3-113,2,대구광역시,달서구,27290,대구광역시 달서구 상원로15길 11,,35.81510911,128.5335328717,삼미아파트후문,송현119안전센터,N,1994,4.1,달서소방서,053-607-2884,2024-02-07,POINT (128.5335328717 35.81510911),1202,20240630,22070660,상인2동
달서-송현-하6-3-114,2,대구광역시,달서구,27290,대구광역시 달서구 상원로 47-1,,35.8139940627,128.5355376466,우홍백돼지국밥 앞,송현119안전센터,N,1988,4.1,달서소방서,053-607-2884,2024-02-07,POINT (128.5355376466 35.8139940627),1202,20240630,22070660,상인2동
달서-송현-하6-3-115,2,대구광역시,달서구,27290,대구광역시 달서구 상원로 21,,35.81204711,128.5362360943,에코숲 이불가게 앞 도로상,송현119안전센터,N,1988,4.0,달서소방서,053-607-2884,2024-02-07,POINT (128.5362360943 35.81204711),1202,20240630,22070660,상인2동
달서-송현-하6-3-116,2,대구광역시,달서구,27290,대구광역시 달서구 상원로9길 53,,35.8124449373,128.5335075269,하나세탁소 앞,송현119안전센터,N,1990,4.0,달서소방서,053-607-2884,2024-02-07,POINT (128.5335075269 35.8124449373),1202,20240630,22070660,상인2동
달서-송현-하6-3-117,2,대구광역시,달서구,27290,대구광역시 달서구 상화북로 65,,35.8119260196,128.5334821,고향이동식당 앞,송현119안전센터,N,1989,4.0,달서소방서,053-607-2884,2024-02-07,POINT (128.5334821 35.8119260196),1202,20240630,22070660,상인2동
달서-송현-상6-3-118,1,대구광역시,달서구,27290,대구광역시 달서구 상화북로 76,,35.8115681652,128.5343998571,동성건업앞,송현119안전센터,N,1995,4.0,달서소방서,053-607-2884,2024-02-07,POINT (128.5343998571 35.8115681652),1202,20240630,22070660,상인2동
달서-송현-하6-3-119,2,대구광역시,달서구,27290,대구광역시 달서구 상화북로 66,,35.8116888712,128.5334621,길장식백화점 앞,송현119안전센터,N,1988,4.0,달서소방서,053-607-2884,2024-02-07,POINT (128.5334621 35.8116888712),1202,20240630,22070660,상인2동
달서-송현-하6-3-120,2,대구광역시,달서구,27290,대구광역시 달서구 상화로 199,,35.8103083422,128.5357970211,보쌈칼국수앞,송현119안전센터,N,1991,4.0,달서소방서,053-607-2884,2024-02-07,POINT (128.5357970211 35.8103083422),1202,20240630,22070660,상인2동
달서-송현-상6-3-121,1,대구광역시,달서구,27290,대구광역시 달서구 상원로 3,,35.81041111,128.5359780116,인테리어공간 앞,송현119안전센터,Y,2003,4.0,달서소방서,053-607-2884,2024-02-07,POINT (128.5359780116 35.81041111),1202,20240630,22070660,상인2동
달서-송현-상6-3-122,1,대구광역시,달서구,27290,대구광역시 달서구 상화북로 102,,35.8112186955,128.5373616546,T.WORD 휴대폰 가게앞 도로상,송현119안전센터,N,2019,4.0,달서소방서,053-607-2884,2024-02-07,POINT (128.5373616546 35.8112186955),1202,20240630,22070660,상인2동
달서-송현-상6-3-123,1,대구광역시,달서구,27290,대구광역시 달서구 상화북로 101,,35.8115471092,128.5374155588,하루야채앞,송현119안전센터,N,2017,4.5,달서소방서,053-607-2884,2024-02-07,POINT (128.5374155588 35.8115471092),1202,20240630,22070660,상인2동
달서-송현-하6-3-124,2,대구광역시,달서구,27290,대구광역시 달서구 월곡로45길 54,,35.8133916048,128.538802438,낙원아파트정문옆(제임스딘앞),송현119안전센터,N,1988,4.2,달서소방서,053-607-2884,2024-02-07,POINT (128.538802438 35.8133916048),1202,20240630,22070660,상인2동
달서-송현-하6-3-125,2,대구광역시,달서구,27290,대구광역시 달서구 월배로34길 55,,35.8143146727,128.5320157972,동원빌리지A동앞,송현119안전센터,N,1988,4.1,달서소방서,053-607-2884,2024-02-07,POINT (128.5320157972 35.8143146727),1202,20240630,22070660,상인2동
달서-송현-상6-3-126,1,대구광역시,달서구,27290,대구광역시 달서구 상화북로 137,,35.8112135203,128.5409042635,한양은하1동앞인도상,송현119안전센터,Y,1988,4.3,달서소방서,053-607-2884,2024-02-07,POINT (128.5409042635 35.8112135203),1202,20240630,22070660,상인2동
달서-송현-상6-3-127,1,대구광역시,달서구,27290,대구광역시 달서구 월곡로45길 72,,35.8128525336,128.5381687123,한일방앗간앞,송현119안전센터,Y,2019,4.5,달서소방서,053-607-2884,2024-02-07,POINT (128.5381687123 35.8128525336),1202,20240630,22070660,상인2동
달서-송현-상6-3-128,1,대구광역시,달서구,27290,대구광역시 달서구 상화북로 159,,35.8120891187,128.5437878404,보성산호아파트1동앞 인도상,송현119안전센터,Y,2019,4.5,달서소방서,053-607-2884,2024-02-07,POINT (128.5437878404 35.8120891187),1202,20240630,22070660,상인2동
달서-송현-하6-3-129,2,대구광역시,달서구,27290,대구광역시 달서구 상인서로 75,,35.8158447372,128.5415238413,상인보성정문좌측인도,송현119안전센터,N,2014,4.3,달서소방서,053-607-2884,2024-02-07,POINT (128.5415238413 35.8158447372),1185,20240630,22070650,상인1동
달서-송현-하6-3-130,2,대구광역시,달서구,27290,대구광역시 달서구 상화로51안길 31-12,,35.8100601936,128.5402733913,칼라노래방서편,송현119안전센터,N,1998,4.3,달서소방서,053-607-2884,2024-02-07,POINT (128.5402733913 35.8100601936),1202,20240630,22070660,상인2동
달서-송현-하6-3-131,2,대구광역시,달서구,27290,대구광역시 달서구 상화로35길 30,,35.8113509792,128.5333765188,월드문화투어 옆 전봇대,송현119안전센터,N,1983,4.5,달서소방서,053-607-2884,2024-02-07,POINT (128.5333765188 35.8113509792),1202,20240630,22070660,상인2동
달서-송현-하6-3-133,2,대구광역시,달서구,27290,대구광역시 달서구 월배로38길 33,,35.8162505143,128.5344832171,금수고물상 옆,송현119안전센터,N,2014,4.2,달서소방서,053-607-2884,2024-02-07,POINT (128.5344832171 35.8162505143),1202,20240630,22070660,상인2동
달서-송현-상6-3-134,1,대구광역시,달서구,27290,대구광역시 달서구 상원로 102,,35.81777311,128.5321611,청구문고앞,송현119안전센터,N,2001,4.0,달서소방서,053-607-2884,2024-02-07,POINT (128.5321611 35.81777311),1033,20240630,22070780,진천동
달서-송현-상6-3-135,1,대구광역시,달서구,27290,대구광역시 달서구 월곡로45길 76,,35.8126654802,128.5379553389,대동시장 북편,송현119안전센터,N,2003,3.8,달서소방서,053-607-2884,2024-02-07,POINT (128.5379553389 35.8126654802),1202,20240630,22070660,상인2동
달서-송현-상6-3-136,1,대구광역시,달서구,27290,대구광역시 달서구 상인로 17,,35.8095720943,128.5507179486,경남이용소 앞,송현119안전센터,N,2006,3.5,달서소방서,053-607-2884,2024-02-07,POINT (128.5507179486 35.8095720943),1207,20240630,22070670,상인3동
달서-송현-하6-3-137,2,대구광역시,달서구,27290,대구광역시 달서구 월배로74동길 37,,35.828121304,128.5517721,뷰티샵헤어살롱 앞,송현119안전센터,N,1988,3.6,달서소방서,053-607-2884,2024-02-07,POINT (128.5517721 35.828121304),1209,20240630,22070690,송현1동
달서-송현-하6-3-138,2,대구광역시,달서구,27290,대구광역시 달서구 학산로 220,,35.8336230387,128.5504247585,아방궁 앞 인도상,송현119안전센터,N,1988,5.0,달서소방서,053-607-2884,2024-02-07,POINT (128.5504247585 35.8336230387),1212,20240630,22070700,송현2동
달서-송현-하6-3-139,2,대구광역시,달서구,27290,대구광역시 달서구 앞산순환로 249-1,,35.82580211,128.5554611,송현그린빌라 앞 인도상,송현119안전센터,N,1988,4.9,달서소방서,053-607-2884,2024-02-07,POINT (128.5554611 35.82580211),1209,20240630,22070690,송현1동
달서-송현-하6-3-140,2,대구광역시,달서구,27290,대구광역시 달서구 앞산순환로 279,,35.8271044131,128.5581361,대구로고스 장로교회 앞,송현119안전센터,N,1988,4.7,달서소방서,053-607-2884,2024-02-07,POINT (128.5581361 35.8271044131),1209,20240630,22070690,송현1동
달서-송현-하6-3-141,2,대구광역시,달서구,27290,대구광역시 달서구 월배로 210,,35.8182682435,128.5365941,"스타벅스, 선산곱창 사이",송현119안전센터,N,1989,5.0,달서소방서,053-607-2884,2024-02-07,POINT (128.5365941 35.8182682435),1202,20240630,22070660,상인2동
달서-송현-하6-3-142,2,대구광역시,달서구,27290,대구광역시 달서구 월배로46길 35,,35.81711211,128.5373432205,달배 어린이공원 입구 앞,송현119안전센터,N,1989,4.7,달서소방서,053-607-2884,2024-02-07,POINT (128.5373432205 35.81711211),1202,20240630,22070660,상인2동
달서-송현-상6-3-143,1,대구광역시,달서구,27290,대구광역시 달서구 상인서로 10,,35.812106541,128.5468763247,국민은행 ATM기 앞,송현119안전센터,Y,2020,4.3,달서소방서,053-607-2884,2024-02-07,POINT (128.5468763247 35.812106541),1207,20240630,22070670,상인3동
달서-송현-하6-3-144,2,대구광역시,달서구,27290,대구광역시 달서구 상화북로 216-1,,35.8146383286,128.5486041,서진인테리어 바로앞,송현119안전센터,N,1993,5.0,달서소방서,053-607-2884,2024-02-07,POINT (128.5486041 35.8146383286),1207,20240630,22070670,상인3동
달서-송현-하6-3-145,2,대구광역시,달서구,27290,대구광역시 달서구 상인로5길 29,,35.8102281684,128.5489451,고물상 남편 인도상,송현119안전센터,N,1993,4.5,달서소방서,053-607-2884,2024-02-07,POINT (128.5489451 35.8102281684),1207,20240630,22070670,상인3동
달서-송현-하6-3-146,2,대구광역시,달서구,27290,대구광역시 달서구 월곡로26길 45,,35.8087124341,128.5509729395,1번생고기 앞,송현119안전센터,N,1993,4.5,달서소방서,053-607-2884,2024-02-07,POINT (128.5509729395 35.8087124341),1207,20240630,22070670,상인3동
달서-송현-하6-3-147,2,대구광역시,달서구,27290,대구광역시 달서구 상화로 287,,35.80863611,128.5449953749,GS25시 앞,송현119안전센터,N,1993,4.3,달서소방서,053-607-2884,2024-02-07,POINT (128.5449953749 35.80863611),1202,20240630,22070660,상인2동
달서-송현-상6-3-148,1,대구광역시,달서구,27290,대구광역시 달서구 상인서로 39,,35.813229134,128.5449620785,상인동서APT 정문,송현119안전센터,N,2015,4.5,달서소방서,053-607-2884,2024-02-07,POINT (128.5449620785 35.813229134),1185,20240630,22070650,상인1동
달서-송현-하6-3-149,2,대구광역시,달서구,27290,대구광역시 달서구 월배로28길 81,,35.81369111,128.5329788188,상인빌라트 남편,송현119안전센터,N,1996,4.2,달서소방서,053-607-2884,2024-02-07,POINT (128.5329788188 35.81369111),1202,20240630,22070660,상인2동
달서-송현-하6-3-150,2,대구광역시,달서구,27290,대구광역시 달서구 월배로32길 113-12,,35.81328411,128.5351490469,동진하이츠 서편,송현119안전센터,N,1996,4.1,달서소방서,053-607-2884,2024-02-07,POINT (128.5351490469 35.81328411),1202,20240630,22070660,상인2동
달서-송현-하6-3-151,2,대구광역시,달서구,27290,대구광역시 달서구 상원로11길 37,,35.81353111,128.5358151,,송현119안전센터,N,1996,4.3,달서소방서,053-607-2884,2024-02-07,POINT (128.5358151 35.81353111),1202,20240630,22070660,상인2동
달서-송현-하6-3-152,2,대구광역시,달서구,27290,대구광역시 달서구 중흥로8길 80,,35.82795411,128.5532331,,송현119안전센터,N,1996,3.5,달서소방서,053-607-2884,2024-02-07,POINT (128.5532331 35.82795411),1209,20240630,22070690,송현1동
달서-송현-상6-3-153,1,대구광역시,달서구,27290,대구광역시 달서구 학산로50길 51,,35.8319182631,128.5516163952,토끼와 거북이공원 입구 인근,송현119안전센터,N,2012,3.7,달서소방서,053-607-2884,2024-02-07,POINT (128.5516163952 35.8319182631),1212,20240630,22070700,송현2동
달서-송현-상6-3-154,1,대구광역시,달서구,27290,대구광역시 달서구 월배로 450,,35.8334865882,128.5547290473,마차이짬뽕앞,송현119안전센터,Y,2014,3.5,달서소방서,053-607-2884,2024-02-07,POINT (128.5547290473 35.8334865882),1209,20240630,22070690,송현1동
달서-송현-하6-3-155,2,대구광역시,달서구,27290,대구광역시 달서구 월배로65길 35,,35.82518211,128.5444551,에쿠우스원룸앞,송현119안전센터,N,2014,3.7,달서소방서,053-607-2884,2024-02-07,POINT (128.5444551 35.82518211),1212,20240630,22070700,송현2동
달서-송현-하6-3-156,2,대구광역시,달서구,27290,대구광역시 달서구 상원로 24-24,,35.81198911,128.5378971311,홈마트대동시장점 옆,송현119안전센터,N,2014,3.5,달서소방서,053-607-2884,2024-02-07,POINT (128.5378971311 35.81198911),1202,20240630,22070660,상인2동
달서-송현-하6-3-157,2,대구광역시,달서구,27290,대구광역시 달서구 송현로25길 8,,35.82919911,128.5436869574,본동주공아파트 북편 사거리 도로,송현119안전센터,N,2014,3.5,달서소방서,053-607-2884,2024-02-07,POINT (128.5436869574 35.82919911),1212,20240630,22070700,송현2동
달서-송현-하6-3-158,2,대구광역시,달서구,27290,대구광역시 달서구 월배로75길 57,,35.83006111,128.547170961,명성이용소옆 도로,송현119안전센터,N,2014,3.7,달서소방서,053-607-2884,2024-02-07,POINT (128.547170961 35.83006111),1212,20240630,22070700,송현2동
달서-송현-상6-3-159,1,대구광역시,달서구,27290,대구광역시 달서구 중흥로10길 42,,35.82863211,128.5553240477,세종빌라트 앞,송현119안전센터,N,2014,4.0,달서소방서,053-607-2884,2024-02-07,POINT (128.5553240477 35.82863211),1209,20240630,22070690,송현1동
달서-송현-상6-3-160,1,대구광역시,달서구,27290,대구광역시 달서구 월곡로 176,,35.8120884935,128.5453191,상인평광아파트103동옆대로변,송현119안전센터,Y,2015,4.1,달서소방서,053-607-2884,2024-02-07,POINT (128.5453191 35.8120884935),1207,20240630,22070670,상인3동
달서-송현-상6-3-161,1,대구광역시,달서구,27290,대구광역시 달서구 상인로26길 20,,35.8177100821,128.5459981,마야유치원동편,송현119안전센터,Y,2016,4.1,달서소방서,053-607-2884,2024-02-07,POINT (128.5459981 35.8177100821),1185,20240630,22070650,상인1동
달서-송현-상6-3-162,1,대구광역시,달서구,27290,대구광역시 달서구 중흥로8길 110,,35.82693511,128.5523210237,인덕부동산 앞,송현119안전센터,N,2016,4.0,달서소방서,053-607-2884,2024-02-07,POINT (128.5523210237 35.82693511),1209,20240630,22070690,송현1동
달서-송현-상6-3-163,1,대구광역시,달서구,27290,대구광역시 달서구 구마로252,,35.8368150996,128.5553896219,다비치안경 앞 인도상,송현119안전센터,Y,2020,4.1,달서소방서,053-607-2884,2024-02-07,POINT (128.5553896219 35.8368150996),1212,20240630,22070700,송현2동
